date,fund_id,family,method,solver_success,attempts,status_code,message,iterations,objective_value,sum_residual,lower_bound_violation,upper_bound_violation,covariance_repair,minimum_eigenvalue,retry_used,near_identical_with,near_identical_warning,near_identical_explanation
2022-01-01,crypto_risk_parity,Crypto,Risk Parity,True,1,0,Optimization terminated successfully,15,2.617841294017786e-13,1.1102230246251565e-16,0.0,0.0,0.0,0.16234725210218068,False,,False,
2022-01-03,equity_equal_weight,Equity,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-01-03,equity_minimum_variance,Equity,Minimum Variance,True,1,0,Optimization terminated successfully,61,0.00885172285155096,0.0,0.0,0.0,0.0,0.003981647736762278,False,,False,
2022-01-03,equity_maximum_sharpe,Equity,Maximum Sharpe,True,1,0,Optimization terminated successfully,16,-4.311713644709872,1.1324274851176597e-13,0.0,0.0,0.0,0.003981647736762278,False,,False,
2022-01-03,equity_risk_parity,Equity,Risk Parity,True,1,0,Optimization terminated successfully,17,1.8972470835660777e-13,1.1102230246251565e-16,0.0,0.0,0.0,0.003981647736762278,False,,False,
2022-01-03,combined_equal_weight,Combined,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-01-03,combined_minimum_variance,Combined,Minimum Variance,True,1,0,Optimization terminated successfully,60,0.008851722852079635,0.0,0.0,0.0,0.0,0.00376275679578741,False,,False,
2022-01-03,combined_maximum_sharpe,Combined,Maximum Sharpe,True,1,0,Optimization terminated successfully,24,-4.358272132256041,9.28368493191556e-13,0.0,0.0,0.0,0.00376275679578741,False,,False,
2022-01-03,combined_risk_parity,Combined,Risk Parity,True,1,0,Optimization terminated successfully,32,5.106265100983597e-14,0.0,0.0,0.0,0.0,0.00376275679578741,False,,False,
2022-02-01,equity_equal_weight,Equity,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-02-01,equity_minimum_variance,Equity,Minimum Variance,True,1,0,Optimization terminated successfully,76,0.008830835094551504,0.0,0.0,0.0,0.0,0.003419097658383528,False,,False,
2022-02-01,equity_maximum_sharpe,Equity,Maximum Sharpe,True,1,0,Optimization terminated successfully,18,-4.033912045276401,2.9110047705671604e-13,0.0,0.0,0.0,0.003419097658383528,False,,False,
2022-02-01,equity_risk_parity,Equity,Risk Parity,True,1,0,Optimization terminated successfully,17,1.4464586440418106e-13,0.0,0.0,0.0,0.0,0.003419097658383528,False,,False,
2022-02-01,crypto_equal_weight,Crypto,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-02-01,crypto_minimum_variance,Crypto,Minimum Variance,True,1,0,Optimization terminated successfully,8,0.8356489311608414,0.0,0.0,0.0,0.0,0.1373976003689912,False,,False,
2022-02-01,crypto_maximum_sharpe,Crypto,Maximum Sharpe,True,1,0,Optimization terminated successfully,7,-1.518780943766628,1.1102230246251565e-15,0.0,0.0,0.0,0.1373976003689912,False,,False,
2022-02-01,crypto_risk_parity,Crypto,Risk Parity,True,1,0,Optimization terminated successfully,15,1.8171633181644907e-14,0.0,0.0,0.0,0.0,0.1373976003689912,False,,False,
2022-02-01,combined_equal_weight,Combined,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-02-01,combined_minimum_variance,Combined,Minimum Variance,True,1,0,Optimization terminated successfully,76,0.008830835094661527,4.440892098500626e-16,0.0,0.0,0.0,0.00330442340535664,False,,False,
2022-02-01,combined_maximum_sharpe,Combined,Maximum Sharpe,True,1,0,Optimization terminated successfully,18,-4.082659203580694,7.054357098468245e-13,0.0,0.0,0.0,0.00330442340535664,False,,False,
2022-02-01,combined_risk_parity,Combined,Risk Parity,True,1,0,Optimization terminated successfully,30,3.02565574532201e-13,0.0,0.0,0.0,0.0,0.00330442340535664,False,,False,
2022-03-01,equity_equal_weight,Equity,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-03-01,equity_minimum_variance,Equity,Minimum Variance,True,1,0,Optimization terminated successfully,69,0.00879885936701899,0.0,0.0,0.0,0.0,0.0037566678303621918,False,,False,
2022-03-01,equity_maximum_sharpe,Equity,Maximum Sharpe,True,1,0,Optimization terminated successfully,18,-3.6644292931105267,5.906386491005833e-14,0.0,0.0,0.0,0.0037566678303621918,False,,False,
2022-03-01,equity_risk_parity,Equity,Risk Parity,True,1,0,Optimization terminated successfully,17,6.629202464263177e-14,0.0,0.0,0.0,0.0,0.0037566678303621918,False,,False,
2022-03-01,crypto_equal_weight,Crypto,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-03-01,crypto_minimum_variance,Crypto,Minimum Variance,True,1,0,Optimization terminated successfully,7,0.8082907281717921,0.0,0.0,0.0,0.0,0.12112808322020412,False,,False,
2022-03-01,crypto_maximum_sharpe,Crypto,Maximum Sharpe,True,1,0,Optimization terminated successfully,3,-1.2374315386845784,1.1102230246251565e-16,0.0,0.0,0.0,0.12112808322020412,False,,False,
2022-03-01,crypto_risk_parity,Crypto,Risk Parity,True,1,0,Optimization terminated successfully,15,3.228522525885861e-13,0.0,0.0,0.0,0.0,0.12112808322020412,False,,False,
2022-03-01,combined_equal_weight,Combined,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-03-01,combined_minimum_variance,Combined,Minimum Variance,True,1,0,Optimization terminated successfully,68,0.00879885610248107,0.0,0.0,0.0,0.0,0.0036381505377232905,False,,False,
2022-03-01,combined_maximum_sharpe,Combined,Maximum Sharpe,True,1,0,Optimization terminated successfully,22,-3.734789905381886,1.3031797863050087e-12,0.0,0.0,0.0,0.0036381505377232905,False,,False,
2022-03-01,combined_risk_parity,Combined,Risk Parity,True,1,0,Optimization terminated successfully,28,2.2191553077766533e-13,1.1102230246251565e-16,0.0,0.0,0.0,0.0036381505377232905,False,,False,
2022-04-01,equity_equal_weight,Equity,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-04-01,equity_minimum_variance,Equity,Minimum Variance,True,1,0,Optimization terminated successfully,74,0.00864105605280688,0.0,0.0,0.0,0.0,0.0035381722739914814,False,,False,
2022-04-01,equity_maximum_sharpe,Equity,Maximum Sharpe,True,1,0,Optimization terminated successfully,19,-3.9124889033060737,2.2248869413488137e-13,0.0,0.0,0.0,0.0035381722739914814,False,,False,
2022-04-01,equity_risk_parity,Equity,Risk Parity,True,1,0,Optimization terminated successfully,18,9.063520053960329e-14,0.0,0.0,0.0,0.0,0.0035381722739914814,False,,False,
2022-04-01,crypto_equal_weight,Crypto,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-04-01,crypto_minimum_variance,Crypto,Minimum Variance,True,1,0,Optimization terminated successfully,4,0.7877888456541533,2.220446049250313e-16,0.0,0.0,0.0,0.11740892728364123,False,,False,
2022-04-01,crypto_maximum_sharpe,Crypto,Maximum Sharpe,True,1,0,Optimization terminated successfully,7,-1.0587992477459462,2.220446049250313e-16,0.0,0.0,0.0,0.11740892728364123,False,,False,
2022-04-01,crypto_risk_parity,Crypto,Risk Parity,True,1,0,Optimization terminated successfully,15,2.220646754505447e-13,0.0,0.0,0.0,0.0,0.11740892728364123,False,,False,
2022-04-01,combined_equal_weight,Combined,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-04-01,combined_minimum_variance,Combined,Minimum Variance,True,1,0,Optimization terminated successfully,74,0.008640810106413866,2.220446049250313e-16,0.0,0.0,0.0,0.003399063671482965,False,,False,
2022-04-01,combined_maximum_sharpe,Combined,Maximum Sharpe,True,1,0,Optimization terminated successfully,26,-3.974602170667951,2.9674041002181184e-12,0.0,0.0,0.0,0.003399063671482965,False,,False,
2022-04-01,combined_risk_parity,Combined,Risk Parity,True,1,0,Optimization terminated successfully,30,1.370116939747524e-13,0.0,0.0,0.0,0.0,0.003399063671482965,False,,False,
2022-05-01,crypto_equal_weight,Crypto,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-05-01,crypto_minimum_variance,Crypto,Minimum Variance,True,1,0,Optimization terminated successfully,9,0.7375393676495956,3.3306690738754696e-16,0.0,0.0,0.0,0.10410295830907941,False,,False,
2022-05-01,crypto_maximum_sharpe,Crypto,Maximum Sharpe,True,1,0,Optimization terminated successfully,6,-0.14102048034521233,0.0,0.0,0.0,0.0,0.10410295830907941,False,,False,
2022-05-01,crypto_risk_parity,Crypto,Risk Parity,True,1,0,Optimization terminated successfully,15,4.998466395748438e-14,0.0,0.0,0.0,0.0,0.10410295830907941,False,,False,
2022-05-02,equity_equal_weight,Equity,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-05-02,equity_minimum_variance,Equity,Minimum Variance,True,1,0,Optimization terminated successfully,59,0.010374606106186714,0.0,0.0,0.0,0.0,0.0038975417979920553,False,,False,
2022-05-02,equity_maximum_sharpe,Equity,Maximum Sharpe,True,1,0,Optimization terminated successfully,17,-2.903355671936738,3.9102054927298013e-13,0.0,0.0,0.0,0.0038975417979920553,False,,False,
2022-05-02,equity_risk_parity,Equity,Risk Parity,True,1,0,Optimization terminated successfully,17,8.06543847388914e-14,2.220446049250313e-16,0.0,0.0,0.0,0.0038975417979920553,False,,False,
2022-05-02,combined_equal_weight,Combined,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-05-02,combined_minimum_variance,Combined,Minimum Variance,True,1,0,Optimization terminated successfully,57,0.010374606109273706,0.0,0.0,0.0,0.0,0.0037553491323852645,False,,False,
2022-05-02,combined_maximum_sharpe,Combined,Maximum Sharpe,True,1,0,Optimization terminated successfully,22,-2.903355671934065,2.4136248555350903e-13,0.0,0.0,0.0,0.0037553491323852645,False,,False,
2022-05-02,combined_risk_parity,Combined,Risk Parity,True,1,0,Optimization terminated successfully,29,4.7336710523115195e-14,0.0,0.0,0.0,0.0,0.0037553491323852645,False,,False,
2022-06-01,equity_equal_weight,Equity,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-06-01,equity_minimum_variance,Equity,Minimum Variance,True,1,0,Optimization terminated successfully,58,0.01160978592812931,0.0,0.0,0.0,0.0,0.0035553406145185625,False,,False,
2022-06-01,equity_maximum_sharpe,Equity,Maximum Sharpe,True,1,0,Optimization terminated successfully,20,-2.7301962228638272,4.722888746755416e-13,0.0,0.0,0.0,0.0035553406145185625,False,,False,
2022-06-01,equity_risk_parity,Equity,Risk Parity,True,1,0,Optimization terminated successfully,18,1.925686671790547e-13,0.0,0.0,0.0,0.0,0.0035553406145185625,False,,False,
2022-06-01,crypto_equal_weight,Crypto,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-06-01,crypto_minimum_variance,Crypto,Minimum Variance,True,1,0,Optimization terminated successfully,9,0.5562560214342792,0.0,0.0,0.0,0.0,0.06191186182408915,False,,False,
2022-06-01,crypto_maximum_sharpe,Crypto,Maximum Sharpe,True,1,0,Optimization terminated successfully,5,0.10212182304686944,6.661338147750939e-15,0.0,0.0,0.0,0.06191186182408915,False,,False,
2022-06-01,crypto_risk_parity,Crypto,Risk Parity,True,1,0,Optimization terminated successfully,12,7.173224688129556e-14,0.0,0.0,0.0,0.0,0.06191186182408915,False,,False,
2022-06-01,combined_equal_weight,Combined,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-06-01,combined_minimum_variance,Combined,Minimum Variance,True,1,0,Optimization terminated successfully,58,0.011577437308930445,0.0,0.0,0.0,0.0,0.0033850619496959434,False,,False,
2022-06-01,combined_maximum_sharpe,Combined,Maximum Sharpe,True,2,0,Optimization terminated successfully,22,-2.7301962228599677,6.389555551322701e-12,0.0,0.0,0.0,0.0033850619496959434,True,,False,
2022-06-01,combined_risk_parity,Combined,Risk Parity,True,1,0,Optimization terminated successfully,29,3.138330654787535e-13,1.1102230246251565e-16,0.0,0.0,0.0,0.0033850619496959434,False,,False,
2022-07-01,equity_equal_weight,Equity,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-07-01,equity_minimum_variance,Equity,Minimum Variance,True,1,0,Optimization terminated successfully,56,0.013756729969805735,2.220446049250313e-16,0.0,0.0,0.0,0.003556315077976593,False,,False,
2022-07-01,equity_maximum_sharpe,Equity,Maximum Sharpe,True,1,0,Optimization terminated successfully,14,-2.110798426472513,9.834355552129637e-13,0.0,0.0,0.0,0.003556315077976593,False,,False,
2022-07-01,equity_risk_parity,Equity,Risk Parity,True,1,0,Optimization terminated successfully,18,1.6725039081426908e-13,0.0,0.0,0.0,0.0,0.003556315077976593,False,,False,
2022-07-01,crypto_equal_weight,Crypto,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-07-01,crypto_minimum_variance,Crypto,Minimum Variance,True,1,0,Optimization terminated successfully,5,0.5330398860816961,0.0,0.0,0.0,0.0,0.05755114524186048,False,,False,
2022-07-01,crypto_maximum_sharpe,Crypto,Maximum Sharpe,True,1,0,Optimization terminated successfully,6,0.3469114931690814,0.0,0.0,0.0,0.0,0.05755114524186048,False,,False,
2022-07-01,crypto_risk_parity,Crypto,Risk Parity,True,1,0,Optimization terminated successfully,12,1.1923577611252383e-13,0.0,0.0,0.0,0.0,0.05755114524186048,False,,False,
2022-07-01,combined_equal_weight,Combined,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-07-01,combined_minimum_variance,Combined,Minimum Variance,True,1,0,Optimization terminated successfully,57,0.013756729968706864,2.220446049250313e-16,0.0,0.0,0.0,0.0033585772951303136,False,,False,
2022-07-01,combined_maximum_sharpe,Combined,Maximum Sharpe,True,2,0,Optimization terminated successfully,19,-2.1107984264722446,8.884004643050503e-13,0.0,0.0,0.0,0.0033585772951303136,True,,False,
2022-07-01,combined_risk_parity,Combined,Risk Parity,True,1,0,Optimization terminated successfully,29,4.904802942943789e-13,2.220446049250313e-16,0.0,0.0,0.0,0.0033585772951303136,False,,False,
2022-08-01,equity_equal_weight,Equity,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-08-01,equity_minimum_variance,Equity,Minimum Variance,True,1,0,Optimization terminated successfully,54,0.01424578545049056,2.220446049250313e-16,0.0,0.0,0.0,0.0036145147230526053,False,,False,
2022-08-01,equity_maximum_sharpe,Equity,Maximum Sharpe,True,1,0,Optimization terminated successfully,12,-2.309349591588961,3.497202527569243e-13,0.0,0.0,0.0,0.0036145147230526053,False,,False,
2022-08-01,equity_risk_parity,Equity,Risk Parity,True,1,0,Optimization terminated successfully,17,1.2257090385717833e-13,0.0,0.0,0.0,0.0,0.0036145147230526053,False,,False,
2022-08-01,crypto_equal_weight,Crypto,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-08-01,crypto_minimum_variance,Crypto,Minimum Variance,True,1,0,Optimization terminated successfully,10,0.5449158831391594,1.1102230246251565e-16,0.0,0.0,0.0,0.059092912994826635,False,,False,
2022-08-01,crypto_maximum_sharpe,Crypto,Maximum Sharpe,True,1,0,Optimization terminated successfully,5,-0.015208257634060949,0.0,0.0,0.0,0.0,0.059092912994826635,False,,False,
2022-08-01,crypto_risk_parity,Crypto,Risk Parity,True,1,0,Optimization terminated successfully,9,8.265306712333114e-14,0.0,0.0,0.0,0.0,0.059092912994826635,False,,False,
2022-08-01,combined_equal_weight,Combined,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-08-01,combined_minimum_variance,Combined,Minimum Variance,True,1,0,Optimization terminated successfully,54,0.014245785450585292,0.0,0.0,0.0,0.0,0.0034678978826719327,False,,False,
2022-08-01,combined_maximum_sharpe,Combined,Maximum Sharpe,True,1,0,Optimization terminated successfully,20,-2.3093495915879854,2.1238566461079245e-12,0.0,0.0,0.0,0.0034678978826719327,False,,False,
2022-08-01,combined_risk_parity,Combined,Risk Parity,True,1,0,Optimization terminated successfully,28,9.22984211318841e-14,0.0,0.0,0.0,0.0,0.0034678978826719327,False,,False,
2022-09-01,equity_equal_weight,Equity,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-09-01,equity_minimum_variance,Equity,Minimum Variance,True,1,0,Optimization terminated successfully,56,0.014983617756276187,2.220446049250313e-16,0.0,0.0,0.0,0.0035303099619971873,False,,False,
2022-09-01,equity_maximum_sharpe,Equity,Maximum Sharpe,True,1,0,Optimization terminated successfully,13,-2.3281896079819444,8.322231792590173e-13,0.0,0.0,0.0,0.0035303099619971873,False,,False,
2022-09-01,equity_risk_parity,Equity,Risk Parity,True,1,0,Optimization terminated successfully,17,8.967620831397663e-14,1.1102230246251565e-16,0.0,0.0,0.0,0.0035303099619971873,False,,False,
2022-09-01,crypto_equal_weight,Crypto,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-09-01,crypto_minimum_variance,Crypto,Minimum Variance,True,1,0,Optimization terminated successfully,8,0.514701817490556,0.0,0.0,0.0,0.0,0.0582452355260051,False,,False,
2022-09-01,crypto_maximum_sharpe,Crypto,Maximum Sharpe,True,1,0,Optimization terminated successfully,5,0.4718787952647678,3.3306690738754696e-16,0.0,0.0,0.0,0.0582452355260051,False,,False,
2022-09-01,crypto_risk_parity,Crypto,Risk Parity,True,1,0,Optimization terminated successfully,10,8.707252429858423e-14,1.1102230246251565e-16,0.0,0.0,0.0,0.0582452355260051,False,,False,
2022-09-01,combined_equal_weight,Combined,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-09-01,combined_minimum_variance,Combined,Minimum Variance,True,1,0,Optimization terminated successfully,55,0.014983617756379798,0.0,0.0,0.0,0.0,0.0034107774621616807,False,,False,
2022-09-01,combined_maximum_sharpe,Combined,Maximum Sharpe,True,1,0,Optimization terminated successfully,17,-2.3281896079796693,3.9257486150745535e-13,0.0,0.0,0.0,0.0034107774621616807,False,,False,
2022-09-01,combined_risk_parity,Combined,Risk Parity,True,1,0,Optimization terminated successfully,27,1.9861219585223906e-13,1.1102230246251565e-16,0.0,0.0,0.0,0.0034107774621616807,False,,False,
2022-10-01,crypto_equal_weight,Crypto,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-10-01,crypto_minimum_variance,Crypto,Minimum Variance,True,1,0,Optimization terminated successfully,8,0.46401212202386655,0.0,0.0,0.0,0.0,0.060827013556314605,False,,False,
2022-10-01,crypto_maximum_sharpe,Crypto,Maximum Sharpe,True,1,0,Optimization terminated successfully,3,0.3662705982026075,0.0,0.0,0.0,0.0,0.060827013556314605,False,,False,
2022-10-01,crypto_risk_parity,Crypto,Risk Parity,True,1,0,Optimization terminated successfully,11,3.1314687139590026e-13,0.0,0.0,0.0,0.0,0.060827013556314605,False,,False,
2022-10-03,equity_equal_weight,Equity,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-10-03,equity_minimum_variance,Equity,Minimum Variance,True,1,0,Optimization terminated successfully,47,0.017278032666803732,1.1102230246251565e-16,0.0,0.0,0.0,0.0034785672905820616,False,,False,
2022-10-03,equity_maximum_sharpe,Equity,Maximum Sharpe,True,1,0,Optimization terminated successfully,13,-1.9129423097848488,3.3240077357277187e-13,0.0,0.0,0.0,0.0034785672905820616,False,,False,
2022-10-03,equity_risk_parity,Equity,Risk Parity,True,1,0,Optimization terminated successfully,17,6.883997052475636e-14,0.0,0.0,0.0,0.0,0.0034785672905820616,False,,False,
2022-10-03,combined_equal_weight,Combined,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-10-03,combined_minimum_variance,Combined,Minimum Variance,True,1,0,Optimization terminated successfully,49,0.017278032665496948,2.220446049250313e-16,0.0,0.0,0.0,0.003275511228220385,False,,False,
2022-10-03,combined_maximum_sharpe,Combined,Maximum Sharpe,True,1,0,Optimization terminated successfully,16,-1.9129423097857345,5.902611732722107e-12,0.0,0.0,0.0,0.003275511228220385,False,,False,
2022-10-03,combined_risk_parity,Combined,Risk Parity,True,1,0,Optimization terminated successfully,26,2.337983398434492e-13,0.0,0.0,0.0,0.0,0.003275511228220385,False,,False,
2022-11-01,equity_equal_weight,Equity,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-11-01,equity_minimum_variance,Equity,Minimum Variance,True,1,0,Optimization terminated successfully,44,0.019888890654807364,2.220446049250313e-16,0.0,0.0,0.0,0.0036917031725312004,False,,False,
2022-11-01,equity_maximum_sharpe,Equity,Maximum Sharpe,True,1,0,Optimization terminated successfully,14,-2.3751491678418177,7.038813976123492e-14,0.0,0.0,0.0,0.0036917031725312004,False,,False,
2022-11-01,equity_risk_parity,Equity,Risk Parity,True,1,0,Optimization terminated successfully,17,2.353678089235552e-13,1.1102230246251565e-16,0.0,0.0,0.0,0.0036917031725312004,False,,False,
2022-11-01,crypto_equal_weight,Crypto,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-11-01,crypto_minimum_variance,Crypto,Minimum Variance,True,1,0,Optimization terminated successfully,6,0.4367440635488436,0.0,0.0,0.0,0.0,0.052049874459894126,False,,False,
2022-11-01,crypto_maximum_sharpe,Crypto,Maximum Sharpe,True,1,0,Optimization terminated successfully,4,0.6591061756317894,2.220446049250313e-16,0.0,0.0,0.0,0.052049874459894126,False,,False,
2022-11-01,crypto_risk_parity,Crypto,Risk Parity,True,1,0,Optimization terminated successfully,11,1.141673961389304e-13,0.0,0.0,0.0,0.0,0.052049874459894126,False,,False,
2022-11-01,combined_equal_weight,Combined,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-11-01,combined_minimum_variance,Combined,Minimum Variance,True,1,0,Optimization terminated successfully,46,0.019875113892821438,2.220446049250313e-16,0.0,0.0,0.0,0.0035629297192791916,False,,False,
2022-11-01,combined_maximum_sharpe,Combined,Maximum Sharpe,True,1,0,Optimization terminated successfully,25,-2.3751491678418986,1.5010215292932116e-13,0.0,0.0,0.0,0.0035629297192791916,False,,False,
2022-11-01,combined_risk_parity,Combined,Risk Parity,True,1,0,Optimization terminated successfully,26,6.215965668481373e-14,1.1102230246251565e-16,0.0,0.0,0.0,0.0035629297192791916,False,,False,
2022-12-01,equity_equal_weight,Equity,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-12-01,equity_minimum_variance,Equity,Minimum Variance,True,1,0,Optimization terminated successfully,52,0.019918847184544158,0.0,0.0,0.0,0.0,0.003739044815052062,False,,False,
2022-12-01,equity_maximum_sharpe,Equity,Maximum Sharpe,True,1,0,Optimization terminated successfully,20,-2.9904166077482714,2.502442697505103e-13,0.0,0.0,0.0,0.003739044815052062,False,,False,
2022-12-01,equity_risk_parity,Equity,Risk Parity,True,1,0,Optimization terminated successfully,19,1.4251434140260458e-13,0.0,0.0,0.0,0.0,0.003739044815052062,False,,False,
2022-12-01,crypto_equal_weight,Crypto,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-12-01,crypto_minimum_variance,Crypto,Minimum Variance,True,1,0,Optimization terminated successfully,10,0.4696178928336674,4.440892098500626e-16,0.0,0.0,0.0,0.04847258196819518,False,,False,
2022-12-01,crypto_maximum_sharpe,Crypto,Maximum Sharpe,True,1,0,Optimization terminated successfully,4,0.6427195872904781,1.1102230246251565e-16,0.0,0.0,0.0,0.04847258196819518,False,,False,
2022-12-01,crypto_risk_parity,Crypto,Risk Parity,True,1,0,Optimization terminated successfully,12,3.975237711550317e-13,2.220446049250313e-16,0.0,0.0,0.0,0.04847258196819518,False,,False,
2022-12-01,combined_equal_weight,Combined,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2022-12-01,combined_minimum_variance,Combined,Minimum Variance,True,1,0,Optimization terminated successfully,51,0.019918847184392574,2.220446049250313e-16,0.0,0.0,0.0,0.003491621173603805,False,,False,
2022-12-01,combined_maximum_sharpe,Combined,Maximum Sharpe,True,1,0,Optimization terminated successfully,16,-2.99041660774816,6.372680161348399e-14,0.0,0.0,0.0,0.003491621173603805,False,,False,
2022-12-01,combined_risk_parity,Combined,Risk Parity,True,1,0,Optimization terminated successfully,28,2.572839939864397e-13,0.0,0.0,0.0,0.0,0.003491621173603805,False,,False,
2023-01-01,crypto_equal_weight,Crypto,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2023-01-01,crypto_minimum_variance,Crypto,Minimum Variance,True,1,0,Optimization terminated successfully,10,0.4397477057316205,0.0,0.0,0.0,0.0,0.04465434075717223,False,,False,
2023-01-01,crypto_maximum_sharpe,Crypto,Maximum Sharpe,True,1,0,Optimization terminated successfully,3,0.48908486718060235,0.0,0.0,0.0,0.0,0.04465434075717223,False,,False,
2023-01-01,crypto_risk_parity,Crypto,Risk Parity,True,1,0,Optimization terminated successfully,12,1.2262350340930114e-13,0.0,0.0,0.0,0.0,0.04465434075717223,False,,False,
2023-01-03,equity_equal_weight,Equity,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2023-01-03,equity_minimum_variance,Equity,Minimum Variance,True,1,0,Optimization terminated successfully,51,0.020171741327914616,2.220446049250313e-16,0.0,0.0,0.0,0.003701296333409313,False,,False,
2023-01-03,equity_maximum_sharpe,Equity,Maximum Sharpe,True,1,0,Optimization terminated successfully,16,-2.4003283694153157,3.6415315207705135e-14,0.0,0.0,0.0,0.003701296333409313,False,,False,
2023-01-03,equity_risk_parity,Equity,Risk Parity,True,1,0,Optimization terminated successfully,19,2.0141248553733251e-13,2.220446049250313e-16,0.0,0.0,0.0,0.003701296333409313,False,,False,
2023-01-03,combined_equal_weight,Combined,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
2023-01-03,combined_minimum_variance,Combined,Minimum Variance,True,1,0,Optimization terminated successfully,51,0.02016966113486438,0.0,0.0,0.0,0.0,0.0034945965884781716,False,,False,
2023-01-03,combined_maximum_sharpe,Combined,Maximum Sharpe,True,1,0,Optimization terminated successfully,17,-2.4003283694093374,2.403410803708539e-12,0.0,0.0,0.0,0.0034945965884781716,False,,False,
2023-01-03,combined_risk_parity,Combined,Risk Parity,True,1,0,Optimization terminated successfully,28,3.211512514519215e-13,0.0,0.0,0.0,0.0,0.0034945965884781716,False,,False,
2023-02-01,equity_equal_weight,Equity,Equal Weight,True,0,0,deterministic_equal_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,
